문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
,,2,3,4,3,1,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"평소에 급 붉어지기도 하는 피부타입이라, 진정 관련된 기초를 주로 사용하면 편이에요~!
 
 아누아 제품은 사실 올리브영 입점 전에도 궁금했던 제품인데, 더위가 심해지면서 진정용으로 사용할려고 어성초 토너 구매했어요
 평소에 어성초 제품이 저랑 잘 맞기도 했구요ㅋㅋㅋ
 
 토너팩으로도 가능하고 , 닦토도 되고 흡토도 되는데 저는 미스트 처럼 사용해보려고 구매했어요!
 
 일단 아누아 어성초토너 순한거같아요..!!!! 
 특히 열감부분 진정도 되는거 같아서 더욱 맘에듭니다 ㅋㅋ 왜 오프라인에는 작은용량만 파는지 모르겟다는 마음이 들 정도로에요ㅠㅠㅠㅠㅠㅠ 대용량도 오프매장에 판매해주십시오..!!!!! 
 아마 이제품 금방 쓰고 재구매 할거 같은 예감이 듭니다 아니면 패드도 궁금해서 패드로 구매할거같네요~~ !",1669
,,2,3,3,2.666666667,0.5773502692,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"어성초가 77프로나 들어있는 찐 어성초템!! 토너
 뜨거운 여름으로 지친 피부를 케어해준다고 해서 구매해봤어용!! 유분량 감소와 피지량도 감소하고 화이트헤드도 감소된 찐 후기들이 있더라구요 ㅎㅎ 사용법은 화장솜에77토너를 가득 흡수 시켜주고 고민부위에 3-5분사이 올려주면 끝!! 피부 온도 올라가면 노화가 확 온다는건 다들 알고 계시죠 ㅎㅎ 이번여름 넘 덥고 습해서 피부관리 중요했는데 이 토너로 싹 가라앉혔어요 ㅎㅎ 행복 ㅠㅠ 더 자극을 느끼고 싶다면 냉장고에 잠깐 넣어서 쓰면 더 효과적이라네요 ㅎㅎ 진정효과가 뛰어나기때문에 좁쌀여드름이나 트러블 케어 기초화장품으로 사용하기 적합해요 ㅎㅎ 한번 꼭 써보세요 여름일때 추천추천!! 결 케어를 위해 꼭 화장솜을 사용해서사용해보세요~~ 강추강추",1670
,,3,3,4,3.333333333,0.5773502692,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"어성초 들어간 제품이 저랑 잘 맞더라구요.그래서 이번에 토너 바꿔 볼까 하면서 알아보고 있던중 이 브랜드 이름이랑 비슷한 브랜드 제품과 비교하다가 후기 더 많은 아누아 걸로 겟 했습니다!!구성이 좋았던 이유도 있구요.미니미랑 화장솜 같이주니까요ㅎㅎ 혹시 피부에 안맞을까봐 미니 먼저 써봤는데 뭔가 뽀드득하게 닦기는 듯한 느낌이 제일 만족 스러웠구요, 토너는 바꾸면 종종 뾰루지가 나서 조심스러운데 그런 거 없이 잘 쓰고 있습니다.각질 제거도 잘되는 것 같구요. 닥토하고 나서도 수분감이 남아있어 만족합니다. 그리고 제일 좋은거는 화장솜에 듬뿍젹서 쓰는 저로선 대용량이라 막써도 양이 많다는거~~어성초 잘 맞으시는분들은 써보셔도 좋을 것 같아요. 하지만 건성분들은 사용 후 보습을 잘 해줘야 할것같다는 생각이 듭니다. 제 의견일뿐ㅎㅎ사용 후 판단은 각자의 몫ㅎㅎㅎ",1671
,,2,2,4,2.666666667,1.154700538,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"아누아 패드 제품을 먼저 사용했었고 이번에는 토너 제품도 궁금해서 구입해 보았습니다.
 무엇보다도 기획 구성이 마음에 들었고요 화장솜이 마침 다 사용해서 없던 상태였는데 토너 샘플과 화장솜이 함꼐 내장 되어 있어서 더욱 마음에 들었습니다.
 민감성 피부라 아무 제품이나 사용하면 피부 트러블이 조금씩 올라오곤 하는데 어성초 제품은 피부에도 자극이 적어서 부담없이 사용하기 좋은 것 같습니다.
 박스 포장 뒤에는 사용 설명도 자세히 나와있고 토너팩으로 활용이 가능해서 내장되어 있는 화장솜에 토너를 듬뿍 적혀서 양 볼과 이마에 올려주면 피부 진정에도 효과가 있을 것 같습니다.
 다 사용하면 재구매 의사있고요 기획구성 제품이 올리브영 한정으로 출시되는 것 같은데 계속 해당 구성으로 판매가 되면 좋을 것 같습니다. 주변에도 추천합니다. 
 아누아 제품은 다른 종류들도 믿고 사용할 수 있을 것 같습니다~ 감사합니다!
 토너 어성초 아누아",1672
,,2,3,4,3,1,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"아누아 어성초 토너 올리브영에 입점되자마자 구입해서 한 통 다 쓰고 재구매했어요~^^
 
 아누아 어성초 토너 사용해보고 만족해서 몇 일 전에 아누아 어성초 패드도 구입했어요ㅋㅋ
 
 어성초 성분이 77%나 들어 있어서 트러블 진정에 진짜 좋아요. 심한 화농성 염증 여드름은 안 되겠지만ㅜㅜ
 자잘한 트러블에 효과가 좋고요. 좀 심했던 트러블도 꾸준히 닥토해주면 꽤 진정되더라고요~^^
 
 무향에 깔끔한 워터 타입 토너라 닥토하기 최고고요. 화장솜에 듬뿍 토너 적셔서 열감있는 트러블 부위에 부분 진정 팩하기도 좋아요~!!
 
 몇 달 전에 구입했을 때는 토너 본품 하나 밖에 없었는데요...
 지금은 본품 350ml에 여행용 토너 40ml, 스킨팩 전용 화장솜 60매도 들어 있는 기획 구성이라 더 좋아요~^^👍💯
 
 진정 완화와 여름철에 사용하기 좋은 토너 찾으시는 분들
 이 토너 꼭 사용해보세요!!^^",1673
,,3,3,3,3,0,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"아누아 브랜드는 토너패드로 먼저 접해봤는데 좁쌀 및 피부결 관리에 도움이 돼서 토너도 구매해봤습니다.
 
 요즘에 마스크를 착용하면서 붉은기도 생기고 좁쌀도 올라오면서 각질 관리가 필요하다고 느꼈습니다. 그래서 닥토를 하려고 토너를 알아보았고 아누아 어성초 토너가 유명하기도 했고 토너패드도 잘 써서 기대했습니다.
 
 약간 물 같은 느낌? 그런 토너이고 얼굴에 먹여주는 그런 찹토보다는 솜에 충분히 적셔서 닥토로 사용해주는 것이 더 좋은 것 같습니다. 향은 거의 안 나는데 이게 오히려 피부에 자극이 안 가는 것 같아서 더 좋은 느낌…?
 
 추천하는 사용 방법은 꼭 솜에 충분히 적셔서 닥토를 해주는 것입니다. 아무래도 솜에 조금만 적시면 오히려 피부에 자극이 가 트러블이 더 심해질 수 있습니다. 그러니 토너가 아깝다는 생각 없이 팍팍 사용하는게 더 효과가 있는 것 같습니다. 닥토해준 다음에 피부가 너무 상태가 안 좋은 날은 솜에 적셔서 스킨팩까지 해주는데, 확실히 수분감도 채워져서 진정에 더 도움이 되었습니다.",1674
,,3,2,4,3,1,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"전부터 사보고 싶었는데 
  가성비 스킨을 사용하던 중이라 
 조금 가격이 저렴하지 않구나 해서 
 눈독만 들인 스킨인데 
 세일해서 샀어요. 
  요며칠 덥고 마스크 답답하고ㅠ 너무 힘들어서 
 턱라인 또 올라와 고생하고 있었어요. 
  며칠 집에 안가고 숙소잡고 지냈는데 
 챙겨온 스킨도 없고 쿠폰쓸겸 샀어요. 
  휴대용도 있어서 좋더라구요! 
  전성분 첫번째가 정제수가 아닌점이 제일 좋았어요. 
 전 그동안 물타입의 토너만 사용해왔어요. 
  이건 음.. 완전 흐르는? 물타입은 아닌데 
 약간의 꾸덕한? 감이 있어요. 
 (평소 저처럼 완전 물타입의 토너를 사용하신분이라면 
 무겁다고 느낄것같아요) 
  휴대용으로 발라봤는데 잘 안나오더라구요ㅠ 
 토너팩이 좋다는데 전 토너팩은 안해서 
 얼굴에 붓토했어요. 한두번 펴바르고 수분크림 바르고
 잤는데 다음날 턱라인의 붉은게 반수 가라앉았어요. 
  집에있는 스킨은 모델링팩에 사용하려구요. 
 아직 별 이상없는걸 보니 너무 좋아요. 
  트러블로 고생하신다면 이거 써보세요!!",1675
,,3,3,,3,0,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"아누아 어성초 토너가 진정에 좋다고 유명해서 구매해봤습니다
 써 본 결과 역시 유명한 건 다 이유가 있네요
 
 어성초 추출물이 많이 들어가서 그런지 확실히 붉은기가 올라온 피부 진정에 도움이 되고 사용 후 좁쌀 여드름이 많이 사라졌습니다
 
 흡수가 잘 되고 촉촉해서 좋고요 향도 거의 무향에 가까워 거부감 없었습니다
 마무리가 산뜻하고 끈적이지 않아서 좋습니다 
 
 물 제형인 토너라 동봉된 화장솜에 듬뿍 묻혀 얼굴에 붙여 주니 진정효과 있었습니다
 닦토용으로도 괜찮지만 스킨팩하기 딱 좋네요
 
 다만 스킨팩으로 하다보니 대용량 사두는 게 가성비 좋은듯 싶습니다 생각보다 금방 쓰네요
 기획세트 구성이 좋아서 구매해봤지만 금방 다 쓸 거 같아서 저는 대용량으로 쟁이러 갑니다
 
 딱히 단점이랄게 없으나 세일 할 때 말곤 가격이 비싼편인 거 같습니당",1676
,,4,4,5,4.333333333,0.5773502692,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"저는 민감성 피부에 수분이 부족한 지성 피부를 지니고 있습니다ㅠ_ㅠ! 화장품 성품 조금만 안 맞아도 바로 트러블이 나는 타입이에요…
 
 ✔️결론부터 말씀드리면, 추천합니다! 좋아요! 효과가 막 드라마틱하게 극적으로 나타나진 않지만, 이전에 한 통 사용해본 결과 차츰차츰 좋은 피부로 개선되는 거 같아요! 꾸준히 관리템으로 좋은 거 같습니다!
 
 재형은 또르륵 흐르는 물제형의 스킨 토너입니다! 그래서 끈적거림 없어요! 근데 신기하게 보습 효과는 나쁘지 않습니다! 여름에 T존 완전 지성 타입인데, 전혀 부담없이 사용했습니다!
 
 향도 무향이라 호불호 없이 좋구요! 저는 닦토 대신 그냥 손으로 찹찹 흡수시키는 방법을 사용했는데, 그렇게 사용하니 진짜 몇달은 쓴 거 같아요ㅋㅋㅋ 한 통에 양이 꽤 많습니다! 
 
 이 제품 + 시카 제품 사용해주시면 좁쌀 많이 좋아져요~!",1677
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"아누아 어성초 토너 사용하고 좁쌀에 엄청 많은 효과를 봤습니다. 저는 올 초부터 사용했는데요. 사실 한 통 정도 비웠을때는 좁쌀이 사라지는지 잘 모르겠더라구요. 근데 미리 구입해둔 어성초 토너가 또 기다리고 있어서 그냥 꾸준히 사용했습니다. 그랬더니 시간이 흐르니 자연스럽게 좁쌀이 사라지더라구요. 지금은 깐단걀 같은 피부는 아니지만 많이 매끄러워졌습니다. 저는 처음 사용했을땐 화장솜에 적셔서 스킨팩도 해주고 그랬었는데요. 화장솜 때문인지 자극이 느껴지더라구요. 그래서 지금은 손에 덜어서 흡수시켜줍니다. 두번정도 흡수 시켜주고 피부상태에 따라 아누아 어성초 패드를 마스크팩 대용으로 올려주기도 합니다.
 이 제품은 논코메도제닉 테스트도 완료한 제품이라 모공을 막지 않으니 문제성 피부나 여드름성 피부가 사용해도 무난한 제품이에요. 좁쌀로 스트레스 받으시는 분들은 사용해 보시길 추천드려요",1678
,,4,,4,4,0,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"지금도 꾸준히 쓰고있는 아누아 토너입니다!
 너무 좋다는 말에 여러 토너들을 써보던 저는 한번 써봤는데 바로 엄청난 효과를 본건 아니지만 마음에 들어서 계속해서 재구매하고 이 토너만 쓰고있어요:)
 
 가격대가 좀 있는 토너인데 할인할때 꼭 사놔야하는 필수템이고 이렇게 기획세트로 해주니까 너무 좋아요!
 
 토너 자체는 그냥 투명하고 물같은데 정말 순해서 자극이 단 1도 없어요👍🏻
 정말 촉촉하고 수분감이 팡팡 터져요👍🏻
 
 저는 피부가 화농성여드름에 홍조가 있는데요
 매일 아침 저녁으로 닦아내고 자기전에 토너팩을 해줬더니 여름에 더우면 금방 올라오던 홍조가 조금 완화되면서 볼이 닳아오르는 온도가 적더라구요👍🏻
 피부가 받는 자극이 훨씬 낮아지고 좋아졌어요!!
 
 이 토너의 최대장점은 토너팩을 했을때 효과가 더 좋아요!",1679
,,3,,3,3,0,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"아누아 어성초 수딩 토너 를 요즘 핫한거 같아서 베스트제픔에도 올라와있고 해서 구매해 보았습니다
 전 화장전에 토너로 피부결을 한번 정돈해 주는데요
 솜은 시루콧토 같은 화장솜이 기획으로 왔습니다
 그래서 솜에 토너를 잔뜩 묻혀서 얼굴에 스킨팩을 올려보았는데요
 양볼에.놨는데 2~3분쯤에는 따끔 거려서 이마와 코로 위치를 바꿔줬어요..
 토너병에는 영어만 잔뜩 써있어서 설명을 효과이런걸 보고싶었는데 알아볼수가 없었어요 상자는 이미 버려서.. 상품설명을 찾아 봐야 겠습니다
 우선 지성피부인데 화장전 하면 시원하고 향도 거의 무향에 가까워서 닦아 내기 좋아여 스킨팩으로도 올려놔도 좋구요 화장전 올려놓으면 산뜻하게.화장 잘 먹을것 같습니다
 피부타입은 전부 어울릴것같아요 무난합니다
 깨끗한 물로 한번 더 닦아주는 느낌 좋아요",1680
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),항상 쓰는 제품인데요~!! 피부 진정에는 이 토너 만큼 좋은건 없는 것 같아요ㅎㅎ 최근 1-2년 사이에 좁쌀이 자주 올라와서 계속 만지고 스트레스받고 그러다보니까 나아지질않고 그런 패턴이 반복되고 또 조금만 자극가면 금새 빨갛게 달아오르고 민감해서 순한 성분 위주로 찾다가 이 토너를 알게 되었는데요! 우선 피부 진정에는 아주아주아주 좋아요!! 화장솜에 토너를 듬뿍 적셔서 피부에 얹어놓으면 빨갛던게 금새 가라앉고 수분감도 채워지니 너무 좋더라구요 ㅎㅎ 좁쌀이 바로 가라앉았다(?)라는 확실한 효과는 못봤지만 그래도 꾸준하게 사용해보니까 자주 올라오던 부위에 좁쌀이 덜 올라오는 것을 경험했어요~!! 또 이번에 이렇게 여행용으로 40ml증정에 화장솜도 증정해주는 구성이라서 너무너무 좋은 것 같아요 ㅎㅎ 피부 민감하신 분들 아누아 토너 강력 추천합니다ㅠㅠ,1681
,,2,,5,3.5,2.121320344,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"유명해서 써봤는데 제 피부에 잘 맞아서 줄곧 구매하고 있습니다
 
 아누아 어성초 토너 사용시 붉은 기 올라오는 피부의 열감을 식혀주고 작은 뾰루지나 좁쌀이 눈에 띄게 진정 돼서 좋아요
 
 저는 주로 닦토용 보다는 스킨팩으로 쓰는데 이거 정말 추천드려요
 평소 타제품 화장솜에 토너를 충분히 적셔서 사용하는데, 이 기획세트에 동봉 되어 있는 화장솜도 좋네요
 적은 토너 양으로도 충분히 적셔져서 가성비 좋게 사용 할 수 있어요
 진정 시키고 싶은 부분에 딱 올려 놓으면 됩니다
 
 어성초 양이 많이 함유 되어 있어서 그런지 민감성 피부인데도 불구하고 트러블 올라오거나 하지 않았어요
 
 이 기획세트에는 화장솜과 여행용 미니어처 토너까지 있어서 마음에 쏙 듭니다
 
 주변에도 추천했는데 다들 잘 쓰고 있다고 하네요
 할인 할 때 구매하면 합리적인 가격에 구매하실 수 있습니당",1682
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"🤎 저는 이 제품 두번째 재구매 중입니다!! 다 사용하면 또 구매해서 사용할거에요!! 저는 필리밀리 제품 중에 스킨팩 솜에 찹찹 묻혀서 사용해서 얼굴에 붙이고 있으면 여드름에더 정말 좋고! 여드름 예방에도 좋은 것 같아요!!
 
 🤎 사실 리뷰에 안맞는다고 하시는 분들이 많아서 걱정했는데 저는 전혀 얼굴피부가 뒤집어지거나 뭐가 나던가 그런 점은 없었어요!! 아주 다행,,, ㅎ
 
 🤎 흐르는 물 제형이다보니까 스킨팩하기에도 수월하고 스킨에 묻혀서 닦토로 사용하기도 넘 좋았어요!! 어느 계절에 사용하기 좋냐는 질문에는 음,,, 건성분들은 겨울에는 쫌 건조할 수도 있을 것 같지만 저는 사계절에 스킨팩으로 사용하기 딱 좋을 것 같다고 생각해요!! 역시 유명한 제품은 다 이유가 있군!! 이라고 생각한 제품이랍니다! 추천합니다!",1683
,,2,,3,2.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"저는 매우 민감하고 건조한 피부를 가졌어요!!!
 그치만 여름 아침과 낮에는 무거운 스킨케어를 피하는 편입니다.!
 
 닦토용으로 사용했어요! 끈적거림 없이 사악 스며드는 제형이였어요!! 건성분들도 여름엔 쓰기 좋은데 겨울에는 건조 할 것 같네요,,,ㅠㅠ 그치만 아낌 없이 팍팍 쓰는 타입이여서 겨울 가기 전에 다 쓸듯해요! 잔여감이 없어서 민감한 제 얼굴에도 편안하게 느껴져요!!!
 
 스킨팩용 화장솜을 증정으로 주는거 보니 스킨팩에 특화된 제품 같아요!! 그치만 전 스킨팩을 안하기에,,,
 솜도 부드럽고 큼직하고 좋네요 2분의1 화장솜하고 유사합니다!! ㅎㅎ 
 자극 없고 금방 흡수되는 끈적임 없는 스킨 찾으시는 분에게 추천합니다!! 건성은 겨울에는 건조할 것 같기에~
 그외 피부타입에는 4계절 써도 좋을 것 같아요!!",1684
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"진정이 생각보다 잘되서 마음에 들었어요!
 수분충전용 통너로도 좋고 피부결 따라서 쓱쓱 닦기에도 좋은거 같아요
 가끔 토너팩 해주니까 간편하고 좋아요
 어성초 잘맞으면 좋은데 안맞는 사람은 트러블 나거나 할 거 같아요
 한정기획세트로 토너랑 화장솜을 줘서 좋아요
 약간 까슬?거림은 있지만 토너팩으로 간편하게 하기 엄청 좋네여 ㅎㅎ 흡토 닦도 토너팩 아무거나 쓸수있을거 같고 물처럼 주르륵 흐르는 제형이에요 냄새는 꺼려지지 않고 괜찮아요 ㅎㅎ 물이라서 빨리빨리 소진할 거 같네용 좁쌀피부이신 분들은 한번 구매해서 사용해보세요! 진정에 도움되는 거 같아요 ㅎㅎ 여드름이 사라지기보다
 진정용으로 좋을 거 같아요 ㅎㅎ자주 할인해주세요 잘맞으먼 계속 구매하고싶어요~~후기가
 좋응거같아서 만족합니다!! 좋아용ㅎㅎ",1685
,,2,,3,2.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),아 요즘 마스크 때문에 트러블이 너무 나서 이 제품을 구매해봤어요ㅠㅠ 원래 그렇게 심하지 않았는데 갑자기 막 나더라구요 그래서 기초도 싹 바꾸려구요 꼭 그런 주기가 오는 것 같아요 기초부터 시작해서 화장품 바꿔야 할 시기요 뭔가 그동안 잘 썼던 제품이 갑자기 안맞는 것 같구 잘 쓰다가 갑자기 유통기한 확인하고ㅎㅎㅎ 그래서 요즘 유명한 시카나 어성초가 들어간 제품 찾다가 요걸 발견했어요 어성초가 무려 77%나 들어있어서 좋더라구요 그리고 막 끈적거리지도 않고.. 아직 오래 사용하지 않아서 트러블에 대한 효과는 없지만 꾸준히 사용하면 그래도 좀 덜할것 같긴 해요 글구 기획으로 화장솜을 같이 주셔서 토너팩하면 좋을것 같아요 나중에 대용량도 세일하면 좋겠어요!! 토너팩 잔뜩하게ㅎㅎ 암튼 이건 흡토로도 닦토로도 다 괜찮은 것 같아요!,1686
,,4,,4,4,0,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"요즘 매일 모델링팩 하는데 물대신 사용할 용도로 아누아 어성초 77 수딩토너 구입했어요
 
 TMI지만 저는 순하다는 물같은 토너는 완전 싫어해요!
 예전에 진짜 유명한 독*토너 사용하고 피부가 안 좋아지고 순하다고 유명한 제품은 저랑 항상 안맞더라고요
 
 그래서 아누아 제품도 그런류라 걱정했지만 하도 유명하길래 궁금해서 주문했어요
 모델링 팩에만 사용해보고 단독으로는 사용해 본 적이 없는데 그냥 물로 사용할때보다 훨씬 보습이 잘 되고 트러블 진정이 잘되더라고여
 피부가 더 쫀쫀해진 느낌이었어요
 모델링팩에 생각보다 많은양이 들어가서 너무 아까워서 가끔 나는 뾰루지 위에 팩처럼 올려서 사용하면 좋을 것 같아서 그렇게 사용하려고요
 다행히 생각보다 좋아서 이 기획으로 재구매 할거에요
 다음에는 대용량 500ml짜리 기획도 나왔으면 좋겠어요!",1687
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"직접적으로 피부의 열감이 떨어지는 느낌은 못 받았어요.
 세안 후 동봉된 화장솜에 듬뿍 묻혀서 스킨팩했을 때 미지근해서 냉장고에 넣어봐도 똑같네요😓 하루이틀 관리로는 확 가라앉진 않은데 더 번지거나 하진 않아요.
 
 그러나 속당김은 안 느껴져서 오전에 스킨케어하기에도 좋아요. 어성초 좋다는 얘기는 많이 들었는데 마스크팩 위주로만 써보다가 스킨은 매일은 아니더라도 막 뾰루지 올라올 때 진정용으로 구비해두고 그 때 그 때 써야겠어요.
 
 볼 부분에 홍조가 있고 대자연 일주일 전쯤부터 이마에 활발한 피지분비로 좁쌀여드름이 올라올 때마다 패치 스티커로 진정시켜주곤 했는데 이젠 토너와 더블로 관리해주려구요.
 
 물토너에 여름에 간편하게 챱챱하기 좋은데 이게 과연 효과가 있을까 싶다가도 자극적이지 않고 피부에 스며드는 느낌이라 좋아요. 
 
 거의 무향이라 민감하신 분들도 사용하기 편할 것 같아요.",1688
,,3,,3,3,0,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"제가 아누아 토너를 거의 큰 통으로 3통 구매하고 지금 또 미리 구매를 하는건데 이 기획이 더 좋은 것 같아요! 40ml가 함께 들어있는데 사실.. 여행 다니거나 어디 한 5일 정도 나가있을 때가 생각보다 살다보면 그럴 일이 많은데 토너라서 20ml이러면 사실 다 써버릴까봐 불안한데 40ml는 너무 좋은 것 같아요!! 그래서 이 기획이길래 고민없이 구매를 했습니다!
 아누아 토너 굉장히 오래 써오고 있는데 눈에 띄는 효과는 없는 것 같은데 써서 손해볼 일은 없어요! 그리고 처음 한 통 쓰고 이럴 때는 그다직 추천하지는 않았는데 이제는 추천해요! 좁쌀 있으신 분들 추천드려요! 굳이 꼭 집어서 이 토너를 추천 드리기보다는 이렇게 스킨팩 할 수 있는 큰 용량의 끈적이지 않는 제형의 토너를 추천드립니다! 좁쌀, 건성의 분들 꾸준히 하시면 분명 좋다는 걸 느끼실거에요 ㅎㅎ",1689
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"아누아 77토너가 유명하다고 그리고 무엇보다 저처럼 좁쌀 여드름이 고민이신 분들에게 아주 최고인 상품이라는 소리를 듣고 같은 가격에 미니 샘플과 토너팩용 화장솜이 같이 들어있는 패키지로 나왔기 때문에 구매를 해 보았습니다!!
 
 토너 제형은 딱 물같은 제형이라서 닦토와 토너팩 용으로 아주 딱 맞아요 저는 너무 꿀렁한 제형의 스킨케어는 좀처럼 손도 잘 안가고 오히려 과하게 올라가면 트러블이 올라오는 피부라서 이런 제형이 잘 맞아요!!
 
 어성초가 잘 맞지 않으시는 분들은 별로겠지만 저는 어성초가 잘 맞는 피부이다 보니까 진성효과가 확 나타났어요!! 왜 사람들이 좋다좋다 하는데에는 이유가 있다는 소리가 틀린것이 아니라는 소리가 맞는지 알겠어요 아직 로션은 사용해보지 않아서 모르겠지만 로션과 같이 발랐을때는 또 얼마나 효과적일지 궁금하게 만들어주는 토너입니다!!",1690
,,2,,4,3,1.414213562,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"장점
 1. 민감 피부 케어(어성초 추출물 77%)!!
 어성초에 담긴 쿠에르치트런 성분이 민감해진 피부 진정에 도움을 주어 붉은기 및 피지량 감소에 도움을 주는 토너이다.
 
 2. 여드름성 피부적합 토너!!
 논 코메도제닉 테스트 완료 토너이며 여드름성 피부 사용 적합 판정을 받은 제품이다.
 - 논 코메도제닉 : 모공을 막지 않아 문제성 피부도 안심하고 사용할 수 있는 제품임을 증명하는 임상 테스트
 
 3. 피부 보호 약산성 토너!!
 pH 5.5 ~ 6.0 사이의 약산성 토너로 무너진 pH밸런스를 바로잡아 건강하게 피부 케어를 해준다.
 
 4. 유해성분 없는 안심 포뮬러!!
 11가지의 FOODGRADE를 주원료로 하여 전성분 모두 EWG GREEN 등급으로 구성되어 안심하고 사용할 수 있다.
 
 5. 거의 무향에 가까운 토너!!
 향이 거의 없어 요즘같이 데오도란트나 향수를 많이 쓰는 계절에 향이 섞일 일이 없어 사용하기가 좋다.",1691
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),"✅ 아누아 어성초 토너가 지성피부와 어드름 피부에 좋다는 말을 많이 들어서 기존이 시용하던 닥터지 토너를 다 사용하고 구매하게 되었어요
 
 ✅ 일단 화장솜이랑 같이 세트로 구성되어 있어서 좋았어요 화장솜도 제가 기존에 토너 바를 때 쓰던 필리밀리 데일리 1/2 화장솜과 비슷해 보였어요 토너를 충분히 적셔도 화장솜이 먹는 비율보다 피부에 잘 스며드는 얇은 화장솜이에요
 
 ✅ 향도 거부감이 없고 스킨팩처럼 올려두었는데 금방 마르지 않고 촉촉하게 오래가요 요즘 환절기라 피부가 또 뒤집어지는 시기인데 아침 저녁으로 스킨팩으로 진정을 많이 시켜주어야될 것 같아요
 
 ✅ 금방 세수하고 홍조끼나 붉은끼 있는 부분에 올려두어도 따갑거나 자극이 없어요 스킨팩으로 자주 사용하게 될 것 같아요 어성초라인이라 여드름피부인 저는 믿고 구매했답니다",1692
,,3,,4,3.5,0.7071067812,아누아 어성초 77 수딩토너 기획세트 (350ml+40ml+화장솜60매),저 진짜 진심 아누아 어성초토너 몇통째인지 모르겠어여ㅋㅋ사실 이번엔 친구한테 선물하려구 샀는데여 저는 한 3통정도 쓴거 같아여 전 스킨팩을 주로 해서 금방 쓰거든여 독도토너랑 번갈아가면서 쓰는데도 제가 양을 많이 쓰는건지 유독 토너를 금방 쓰게 되더라구여 일단 전 건성피부에 민감 예민피부에여 독도토너도 유명하잖아여 독도토너가 그냥 순한 토너라고 생각하면 아누아어성초토너는 민감해지고 예민한 피부컨디션인날에 스킨팩을 해주면 신기하게 싹 진정이 되여 어성초성분때문인가요? 여드름피부는 아니어서 여드름피부에는 어떨지 모르겠는데 그냥 예민하구 홍조있구 그런 피부있잖아여 예를들어 프로폴리스성분같은거 쓰면 따가워서 못 쓰는..제가 딱 그렇거든여 뾰루지 나는 피부는 아닌데 피부가 얇아서 잘못쓰면 따갑고 빨갛게 올라와여ㅠ 그럴때 이 토너로 스킨팩해서 얹어주면 진정이 금방 되니 꼭 한번 써보세용^^,1693
